indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y035_039,20,20,14.648491231240744,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y035_039,54,57,35.73769704161811,0.00583828635423425,0.0059082262335407,7.980396693987709e-4,0.04139292751380868
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y035_039,59,63,47.43943745061823,0.0064706028565891,0.00652320560978823,8.905677678714101e-4,0.04542392700116172
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y035_039,86,97,66.05046510058416,0.00415854310608056,0.00418458299373325,5.759601263339424e-4,0.02937060050425313
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y035_039,22,23,16.92797675463034,0.01555063376967921,0.01588712859792436,0.00206205896206602,0.10774582782938544
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y035_039,90,106,78.96220440353623,0.00710622479978345,0.00509164852677691,0.00173670361054183,0.02860152063638874
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y035_039,14,14,6.765022111369573,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y035_039,102,120,82.60233533585739,0.00617281207651819,0.00442256917523775,0.00150965196004218,0.02488106634614265
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y040_044,96,106,83.46708877413619,0.00797622940775852,0.00800882038943645,0.00110469917857515,0.05522736947388742
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y040_044,21,22,15.771133047933224,0.02018883303000322,0.02056925139816031,0.00267728411364566,0.13655662495569876
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y040_044,53,57,41.89545835719568,0.02238381390003437,0.01688749321558987,0.0050197999076578,0.09412946138159532
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y040_044,67,71,57.53237583493603,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y040_044,94,101,79.85720060584883,0.00416011393881818,0.0041609873226074404,5.830764842511518e-4,0.02904372152682938
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y040_044,26,27,19.93439925986939,0.02922272575969368,0.02968529182308789,0.00385672728377408,0.1896588144707687
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y040_044,109,120,92.7538829955656,0.01048740895194516,0.00787597225245945,0.00238883723699297,0.04480835617148532
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y040_044,8,8,6.765167083729113,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y040_044,115,128,99.23819862133624,0.00991492146621516,0.00744497525048656,0.00225984315218284,0.04239915503985153
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y045_049,81,88,67.38352256190028,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y045_049,18,18,11.793370916441225,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y045_049,38,38,25.610391330644493,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y045_049,64,68,53.66994104826178,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y045_049,86,91,68.59896001907796,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y045_049,15,15,10.90497951772142,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y045_049,93,101,75.95578779260988,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y045_049,5,5,3.185016629673123,0,0,NA,NA
recent_infected,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y045_049,98,106,79.12313027879163,0,0,NA,NA
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y015_049,539,1470,694.3095298197945,0.15896261853351604,0.01729676517615488,0.1279128888365034,0.195856697624848
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y015_049,250,389,207.35801985453196,0.08813438009110594,0.02426571370188342,0.05076658741226955,0.14869875706598848
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y015_049,528,1530,748.3253422566436,0.13113072649445293,0.01535004156326613,0.10385974197866586,0.1642499405222658
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y015_049,250,329,157.29512814115492,0.1952953117863509,0.03381128220292232,0.13733053140690543,0.2700667177165449
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y015_049,421,765,377.6232284968972,0.1540980511350318,0.02117272434285995,0.11699843479809952,0.20029329103304128
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y015_049,471,1094,522.1091773338085,0.1369105493530827,0.01696864767506672,0.1069155931760548,0.17368400525792013
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y015_049,573,1812,878.3176756922811,0.1390644049796874,0.01349285968007314,0.11466338964850502,0.16767464901800222
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y015_049,46,47,20.468111890784183,0.35161145685023665,0.117209431635976,0.165257368530179,0.5976523329044141
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y015_049,575,1859,898.5356292440123,0.1444338121048151,0.01449950453858819,0.11826996068341328,0.1752353582273641
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y015_024,320,548,281.6127387556474,0.02681799121766787,0.00710386276749226,0.01590665309531334,0.0448727876269815
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y015_024,209,302,171.0910956126026,0.04786978540108031,0.02432038817381748,0.01736047129088963,0.12516657140965312
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y015_024,404,837,447.0636578149091,0.0351276459923341,0.01019974639953776,0.01978542232155093,0.06161883503051715
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y015_024,13,13,6.016111196977102,0,0,NA,NA
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y015_024,220,323,181.1245125689571,0.04643021859177919,0.02290729644239659,0.01735556855898019,0.11834567502417756
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y015_024,311,527,271.47495606550234,0.02689286965549644,0.00733445138516567,0.01570504622756825,0.04568069803671847
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y015_024,406,842,447.6259266117475,0.03412227091233495,0.01007941702054331,0.01903054123555012,0.06044470202056765
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y015_024,8,8,7.07130694697177,0.09099556883350896,0.09528440618672866,0.01036060650366928,0.4890646276590694
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y015_024,408,850,452.3865769691724,0.03450381768851313,0.01002519240300925,0.01942845126018232,0.06055442834105903
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y025_049,457,922,424.13297337484573,0.2258850725246868,0.02462891466492543,0.1812721795915282,0.2777527961648449
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y025_049,74,87,40.80504454785884,0.20834696391145888,0.06090484075957998,0.11318120628050005,0.3517886324916751
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y025_049,376,693,314.5035742173496,0.2357754997096817,0.02879213730032562,0.1840467090781649,0.29675561737352213
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y025_049,242,316,151.299551816139,0.20259922322967988,0.03495675287752308,0.14255560385684865,0.27968370069399695
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y025_049,315,442,208.78371204464335,0.2185815810674742,0.03032357766601882,0.16494120700007023,0.2837389973928172
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y025_049,337,567,257.3000946487822,0.22947675011754856,0.02912679587269578,0.1773902662141002,0.2914387723237311
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y025_049,470,970,448.2755937390874,0.21787395129453935,0.02175089336345068,0.17824639331017386,0.2634866473768617
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y025_049,38,39,16.75419020031527,0.3844060663350142,0.1285969453767727,0.17711788909942436,0.6443331018319152
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y025_049,477,1009,464.9308940599224,0.22432642457901864,0.02305105343673302,0.1823846279714214,0.2726964111118843
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y015_019,166,226,113.94044793527172,0.02630485472213006,0.01008634189781704,0.01233166140508778,0.0552259628342649
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y015_019,184,248,137.6031077091772,0.05556502733079222,0.0300244334046102,0.01880951359384103,0.15294829132805698
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y015_019,295,474,250.89011916910889,0.04156786930051764,0.01661921907829301,0.01878802543333403,0.08944961598865799
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y015_019,185,249,138.27994332190426,0.0553914737132457,0.02993560064123001,0.01874886586985196,0.15251700829301656
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y015_019,166,225,113.31391587412254,0.02639503539106013,0.01012238296646774,0.0123723103066974,0.05541923046965412
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y015_019,295,473,250.23839254446148,0.04163591839250402,0.01664535261051145,0.01881941614975424,0.08958915915921947
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y015_019,1,1,1,0,0,NA,NA
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y015_019,295,474,250.89011916910889,0.04156786930051764,0.01661921907829301,0.01878802543333403,0.08944961598865799
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y020_024,233,322,167.97638936816676,0.0271900141742147,0.00996185995021461,0.01318373557104988,0.05524342138754956
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y020_024,49,54,33.54144284838458,0.0176573654107414,0.012988564878214,0.00412551677415832,0.0723496420508346
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y020_024,259,363,196.25795072606377,0.02666309887555721,0.00889463593759691,0.01379998539650337,0.05089726788341561
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y020_024,13,13,6.016111196977102,0,0,NA,NA
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y020_024,66,74,43.02458539750424,0.01964906517350588,0.01188317551982225,0.00594662718110786,0.06292646238104578
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y020_024,222,302,158.5578717102197,0.02727715980256534,0.01048842694538111,0.01275726759717919,0.05736287240757815
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y020_024,262,369,197.392443870813,0.02453329329565093,0.00856700678191709,0.01231536069284823,0.04827998913675641
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y020_024,7,7,6.073058869316878,0.10530644792949696,0.11109989463799556,0.01153485945675562,0.5427867121397263
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y020_024,265,376,201.51585658558903,0.02559224390767053,0.00856175974604406,0.01322336529215935,0.04895673050867141
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y025_029,184,242,121.43900062074192,0.10356641316655452,0.02589317808722262,0.06268807895231109,0.16636972186544802
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y025_029,28,31,14.34427972987936,0.09388164502886376,0.08422863493974753,0.014661463159248,0.4190906926029785
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y025_029,184,235,114.6035696483924,0.10067574543865294,0.02771876909462434,0.05787896868602035,0.16942641612045883
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y025_029,37,38,19.583557109759685,0.1116382459793922,0.05690745796255786,0.03921250107656011,0.27899081255252856
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y025_029,75,81,39.66818922521553,0.12772375330626848,0.05263772334351181,0.05482340904781329,0.26988259312737184
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y025_029,152,192,95.16544692170888,0.08984238788930923,0.02691126811816371,0.04923802730718316,0.15835429009767515
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y025_029,200,261,127.48905235700325,0.09364431967398232,0.02405094110793649,0.05597113609993659,0.1525763695371807
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y025_029,12,12,6.6947592557493305,0.2772749725342034,0.20002409014290645,0.05144778294346314,0.7307303466827403
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y025_029,207,273,134.15451607835436,0.1022152941135298,0.0250728600513647,0.06248217764544576,0.16282685150532422
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y030_034,179,212,91.97422596282256,0.25356471424327154,0.0430765888665798,0.1786141037602018,0.34669145815616365
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y030_034,13,14,5.402361502795358,0.5649215463401963,0.20363724485772536,0.2038013035507733,0.8681871571711077
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y030_034,136,158,71.01982136665366,0.29976443391142416,0.05827367281535016,0.19900228868341405,0.4245071520395948
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y030_034,62,68,28.505373132737436,0.22867125553330792,0.07503161913391744,0.1140938398809665,0.4056280339418677
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y030_034,82,92,37.20284215554568,0.2795898876521559,0.07359384968466065,0.1594104709791674,0.4426602175391351
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y030_034,119,134,62.091172028395235,0.2701451495809008,0.05779691576998739,0.17244107890802665,0.396672815481052
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y030_034,185,216,93.33595723106905,0.2751333086101039,0.04559112597439107,0.19516645691757464,0.3726929150657813
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y030_034,10,10,8.394827140350113,0.24127103829654845,0.1601885278898885,0.05412488110486324,0.6386176122552613
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y030_034,189,226,97.13880845560098,0.2743647973212061,0.04462758555949635,0.19592937154152937,0.3697604170241835
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y035_039,151,177,81.20707841524151,0.22335102127870216,0.04916323300534444,0.14164020197349653,0.33386526915070786
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y035_039,6,6,4.8544966900391255,0.23168644685972012,0.1765284834834912,0.04138827559194203,0.6780582349978276
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y035_039,95,108,46.99063222716213,0.2320082879052411,0.06691702628631628,0.12640947780921397,0.3867660792055805
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y035_039,65,75,37.06765434023046,0.21172309708033937,0.07037978497612075,0.1051675391512179,0.3803510446325335
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y035_039,77,88,41.62668246190615,0.23868822418993457,0.07279583238490107,0.12509410800413806,0.40740111235794696
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y035_039,84,95,42.26580733118815,0.20846903547674828,0.0621166430343945,0.11184900374513768,0.3551757703950315
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y035_039,149,176,82.05315880844056,0.21039502183168848,0.0453792443993275,0.13494528638075273,0.3127769494422026
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y035_039,7,7,3.111365001793041,0.4303161012932431,0.31550275424470703,0.05715941793481623,0.9039521457260068
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y035_039,155,183,83.89162894421008,0.2235119190884475,0.04830030509147778,0.14297760776386234,0.3318439149775295
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y040_044,143,166,71.8647408736096,0.3359303638195015,0.05423543653215875,0.23903286788874195,0.4489343816011867
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y040_044,14,14,7.965824828365771,0.13038918408882016,0.09164666004077136,0.02983803483324048,0.42229358703109166
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y040_044,94,108,45.71838178694958,0.40850972086454246,0.07154195869003084,0.2787967432596292,0.5523521526952972
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y040_044,70,72,33.89679198748111,0.19452576718499195,0.04879505460766589,0.11596181580897992,0.3077852658982636
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y040_044,87,90,44.25579389187666,0.1812851652037812,0.04093477905912204,0.11423168867900256,0.2754584282105693
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y040_044,79,90,35.61982965526956,0.47059064438818377,0.08480465206354888,0.31325666053318896,0.6339942957344086
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y040_044,149,176,77.1357740462647,0.3230667846031774,0.05035005030491162,0.2330880139635797,0.42837818609089734
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y040_044,4,4,3.071288887110005,0.12134184616353244,0.1458064217731644,0.0093762880327736,0.6683168943026366
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y040_044,153,180,79.6029663519363,0.318714614494221,0.04941280105838776,0.23046144958602585,0.4222209019512221
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,0,all,all,all,male,Y045_049,116,125,63.85100421250451,0.27244615775731135,0.06186669417163144,0.16882521610508192,0.4084158969292304
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,1,all,all,all,male,Y045_049,22,22,11.967361779487184,0.21494951194166964,0.09546476176243893,0.08285641614506896,0.4535010348697518
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,0,all,all,male,Y045_049,77,84,42.808956758725614,0.3128383490510956,0.07091842012118242,0.19255830428846488,0.4649838981386886
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,1,all,all,male,Y045_049,60,63,34.38579397517713,0.2191629570565933,0.08245146544086349,0.09842305430418676,0.4191578313829129
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,0,all,male,Y045_049,86,91,48.90297313095138,0.2533188670184458,0.0683226161420332,0.14320137534147814,0.4078097154994296
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,1,all,male,Y045_049,53,56,27.80280628876379,0.2896847222485598,0.08729630647618028,0.15078911802650244,0.4836542611510536
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,0,male,Y045_049,126,141,72.543878053956007,0.2409263940991321,0.05493025189067138,0.14978303922673555,0.3637995075278235
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,1,male,Y045_049,6,6,3.100886608488876,0.8547383208212477,0.131936045371755,0.42300628969965,0.9792646395876228
prevalence,ZAF2016DHS,CY2016Q3,ZAF,South Africa,all,all,all,all,all,male,Y045_049,132,147,75.63047886260854,0.26441558594582354,0.05530703468808697,0.17072910925952545,0.3856065969111808
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,0,all,male,Y015_049,319,3317,2670.2654627259485,0.11320586997423213,0.00717163396561668,0.09989248118027892,0.1280412236572187
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,1,all,male,Y015_049,293,1434,1127.3622287421483,0.14520716328096206,0.01202606411076845,0.12318629823322542,0.1703994825771181
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,1,male,Y015_049,146,261,210.40831005015497,0.16684185779680727,0.02494093179624813,0.12348421433194884,0.22157478745909112
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,all,male,Y015_049,319,4755,3800.622778865416,0.12257380271174231,0.00689070723396146,0.10969555256218996,0.1367317620802128
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,0,all,all,all,male,Y015_024,277,951,759.379151100663,0.05046891701983251,0.00838496351673515,0.0363494727070892,0.06967630771394046
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,1,all,all,all,male,Y015_024,263,984,765.7798570309769,0.03524176843686145,0.00661613123022022,0.02433885138058053,0.05077461928125763
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,0,all,all,male,Y015_024,300,1779,1384.4718012842443,0.04141787071910776,0.0057229667176128,0.03154567702562298,0.05420663312327918
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,1,all,all,male,Y015_024,110,156,137.04423403275166,0.05330322631336124,0.02210083138361496,0.02330771725187565,0.1172662281938766
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,0,male,Y015_024,303,1819,1429.377034192914,0.04104412942192823,0.00559018078115777,0.03138404910307708,0.05351333226247647
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,0,all,male,Y025_049,316,2061,1679.866576479998,0.1589817389411383,0.0106412022436399,0.13921680434290104,0.18096282529579255
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,1,all,male,Y025_049,260,755,597.7892659776911,0.23294502358101232,0.0195266068895919,0.19687459708989033,0.27337459329828034
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,1,male,Y025_049,103,145,116.91921830530792,0.23911212799598103,0.03509836638054175,0.17716726216999834,0.31443883677114726
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,all,male,Y025_049,318,2818,2279.6043695259596,0.17811024127493982,0.01016878330612844,0.15904477749305193,0.1989205664557083
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,0,all,all,all,male,Y015_019,192,375,294.31575376077006,0.02632866987122169,0.01022136464141546,0.01222597220732186,0.05578023736225213
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,1,all,all,all,male,Y015_019,252,736,579.4591705795394,0.03981816458835197,0.0086141034878143,0.02597268933353019,0.06058527453138283
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,0,all,all,male,Y015_019,283,1102,864.3157495392867,0.03587927204628335,0.00705960324237957,0.02433863281992184,0.0525971282630574
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,1,all,all,male,Y015_019,9,9,7.645370221675072,0,0,NA,NA
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,0,male,Y015_019,277,1054,826.7604606262437,0.03623085408542081,0.00726273499940374,0.0243969088653501,0.05349024238047426
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,0,all,all,all,male,Y020_024,253,576,465.12315618479346,0.06546793992998969,0.0125743774055536,0.04473186304922311,0.0948619540373498
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,1,all,all,all,male,Y020_024,142,248,187.0291791908219,0.0220161532825738,0.0091534430303941,0.00968987831235416,0.04924272405493603
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,0,all,all,male,Y020_024,255,677,520.2274888401219,0.05048457385407152,0.00974665138129836,0.03446302987978246,0.07338825968708207
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,1,all,all,male,Y020_024,104,147,129.4313050295966,0.05666367762488334,0.02344364509154491,0.0247975466214943,0.1242615809454548
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,0,male,Y020_024,270,765,602.6189514891769,0.04766495579500599,0.00905327246754547,0.03274792278199107,0.06889289152888974
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,0,all,all,all,male,Y025_029,258,692,555.186211644457,0.11906840113600628,0.01329640279423053,0.09537237282203932,0.1476907013385414
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,1,all,all,all,male,Y025_029,57,77,58.47970430868163,0.07889409642099898,0.0317272830450887,0.03512182235089791,0.1677360485449311
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,0,all,all,male,Y025_029,194,404,308.36018423241603,0.14022311262304363,0.01860735140208353,0.10755721837219316,0.18080000363497103
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,1,all,all,male,Y025_029,195,365,304.92142427582576,0.08599725730989526,0.01631937614584776,0.05894215811049897,0.12383674390917562
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,0,male,Y025_029,261,712,566.665365620753,0.11098986025081944,0.0125243716655523,0.08871320051414308,0.13801320046828178
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,0,all,male,Y030_034,254,556,453.7602545146977,0.14677738699941428,0.0167540770690825,0.11688012416746514,0.182739727449936
